domain,vertical,region,company,batch,stratum,n_article_urls,best_path,qualified,error,crawls
westpacwealth.com,fintech_insurance,us,WestPac Wealth Partners,inc.com_api_i5list,inc.com_api_i5list,76,blog/,True,,
braviumconsulting.com,services_other,us,Bravium Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
nexussystems.com,software_saas,us,Nexus Systems,inc.com_api_i5list,inc.com_api_i5list,45,blog.,True,,
agilethought.com,services_other,us,AgileThought,inc.com_api_i5list,inc.com_api_i5list,161,blog/,True,,
nuwavemarine.com,ecommerce_retail,us,NuWave Marine,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pingidentity.com,software_saas,us,Ping Identity,g2.com_wayback,g2.com_wayback,97,blog/,True,,
splendidspoon.com,ecommerce_retail,us,Splendid Spoon,inc.com_api_i5list,inc.com_api_i5list,379,blog/,True,,
globaltekforce.com,services_other,us,Globaltekforcecom,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
berndtcpa.com,services_other,us,Berndt CPA,inc.com_api_i5list,inc.com_api_i5list,395,blog/,True,,
getlokalapp.com,ecommerce_retail,us,Lokal,yc_directory,yc_directory,0,,False,,
shipktb.com,services_other,us,KTB Global,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kyoelectric.es,ecommerce_retail,eu,Kyo Electric,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
intekfreight-logistics.com,services_other,us,InTek Freight & Logistics,inc.com_api_i5list,inc.com_api_i5list,181,blog.,True,,
tylerscoffees.com,ecommerce_retail,us,Tylers Coffees,inc.com_api_i5list,inc.com_api_i5list,117,blog/,True,,
erpmaestro.com,software_saas,us,ERP Maestro,inc.com_api_i5list,inc.com_api_i5list,33,blog.,True,,
passagetechnology.com,software_saas,us,Passage Technology,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
lumiodental.com,health,us,Lumio Dental,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tcpamd.com,health,us,Transitional Care Physicians of America,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rosebud.ai,devtools,us,Rosebud AI,yc_directory,yc_directory,0,,False,,
mavoco.com,software_saas,eu,Mavoco,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,1,blog/,False,,
maverickpayments.com,fintech_insurance,us,Maverick Bankcard,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
steamlogistics.com,services_other,us,Steam Logistics,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
fabric.me,software_saas,us,Fabric,yc_directory,yc_directory,0,,False,,
cosentus.com,health,us,Cosentus,inc.com_api_i5list,inc.com_api_i5list,26,blog.,True,,
inforeadycorp.com,edtech,us,InfoReady,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ptecsolutions.com,services_other,us,PTEC Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tiriel.ai,software_saas,us,Tiriel AI,yc_directory,yc_directory,0,,False,,
sundialpowdercoating.com,services_other,us,Sundial Powder Coating,inc.com_api_i5list,inc.com_api_i5list,18,blog/,False,,
guideduportage.com,services_other,eu,Sta Portage,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
alorica.com,services_other,us,Alorica,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
keytech.it,software_saas,eu,Keytech,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
meridianpacificproperties.com,services_other,us,Meridian Pacific Properties,inc.com_api_i5list,inc.com_api_i5list,42,blog/,True,,
kinectsolar.com,services_other,us,Kinect Solar,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mixtsolutions.com,services_other,us,Mixt Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
iticket.law,services_other,us,iTicket.law,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
payercompass.com,health,us,Payer Compass,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
livedocs.com,software_saas,us,Livedocs,yc_directory,yc_directory,0,,False,,
winelivery.com,ecommerce_retail,eu,Winelivery,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,183,blog.,True,,
gcsglassandmirror.com,services_other,us,GCS Glass,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
forcura.com,health,us,Forcura,inc.com_api_i5list,inc.com_api_i5list,113,blog/,True,,
drymedic.com,services_other,us,DRYmedic Restoration Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
180contractors.com,services_other,us,180 Contractors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
prioritylighting.com,ecommerce_retail,us,Priority Lighting,inc.com_api_i5list,inc.com_api_i5list,8,blog/,False,,
fsparkcity.com,services_other,us,Four Seasons Concierge Transportation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lendingsciencedm.com,services_other,us,Lending Science DM,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beepnetworks.com,services_other,us,Beep,yc_directory,yc_directory,6,blog.,False,,
torklaw.com,services_other,us,TORKLAW,inc.com_api_i5list,inc.com_api_i5list,20,blog/,False,,
coreimaging.com,health,us,CoreUltrasound Equipment,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hirerising.com,services_other,us,HireRising,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ninetwothree.co,services_other,us,NineTwoThree Ai Studio,inc.com_api_i5list,inc.com_api_i5list,166,blog/,True,,
thigpenenergy.com,services_other,us,Thigpen Energy,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
floatpays.com,fintech_insurance,us,Floatpays Inc,yc_directory,yc_directory,0,,False,,
octopart.com,ecommerce_retail,us,Octopart,yc_directory,yc_directory,180,blog/,True,,
odmva.com,services_other,us,Old Dominion Mechanical,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
onexte.cm,services_other,us,Onexte Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
yoursix.com,software_saas,us,YourSix,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
overwatchimaging.com,software_saas,us,Overwatch Imaging,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
iconicit.com,services_other,us,Iconic IT,inc.com_api_i5list,inc.com_api_i5list,72,blog/,True,,
relieffactor.com,health,us,Relief Factor,inc.com_api_i5list,inc.com_api_i5list,23,blog/,False,,
textiq.com,software_saas,us,Text IQ,inc.com_api_i5list,inc.com_api_i5list,112,blog/,True,,
swellcx.com,software_saas,us,Swell,g2.com_wayback,g2.com_wayback,117,resources/,True,,
bedsbygeorge.com,ecommerce_retail,us,Beds by George,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
atlassian.com,devtools,other,Bamboo,g2.com_wayback,g2.com_wayback,45,blog/,True,,
apple.com,fintech_insurance,us,Apple Pay for merchants,g2.com_wayback,g2.com_wayback,0,,False,,
dexatel.com,software_saas,eu,Dexatel,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,60,blog/,True,,
labyrinthinc.com,services_other,us,Labyrinth,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
getscopeai.com,software_saas,us,ScopeAI,yc_directory,yc_directory,5,blog.,False,,
objectivearea.com,services_other,us,Objective Area Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
drivezy.com,services_other,us,Drivezy,yc_directory,yc_directory,0,,False,,
ddmsolutions.it,services_other,eu,Ddm Solutions,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
wodify.com,software_saas,us,Wodify Technologies,inc.com_api_i5list,inc.com_api_i5list,41,blog/,True,,
celerity-uk.com,services_other,uk,Celerity,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,229,blog/,True,,
policonstruction.com,services_other,us,Poli Construction,inc.com_api_i5list,inc.com_api_i5list,20,blog/,False,,
lumasearch.com,services_other,us,LUMA Luxury Matchmaking,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lumaforge.com,services_other,us,LumaForge,inc.com_api_i5list,inc.com_api_i5list,32,blog/,True,,
teambonding.com,services_other,us,TeamBonding,inc.com_api_i5list,inc.com_api_i5list,48,blog/,True,,
gymclass.com,ecommerce_retail,us,Gym Class,yc_directory,yc_directory,0,,False,,
brightpower.com,services_other,us,Bright Power,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
coreclinicalpartners.com,health,us,Core Clinical Partners,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
knesko.com,ecommerce_retail,us,Knesko,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lostboysinteractive.com,services_other,us,Lost Boys Interactive,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
flowercompany.com,ecommerce_retail,us,FLOWER CO.,yc_directory,yc_directory,0,,False,,
mgillonline.com,services_other,us,M. GILL & ASSOCIATES,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
medinetsrl.com,health,eu,Medinet,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
aon3d.com,services_other,us,AON3D,yc_directory,yc_directory,2,blog/,False,,
uniquevintage.com,ecommerce_retail,us,Unique Vintage,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
computersolutionseast.com,services_other,us,Computer Solutions East,inc.com_api_i5list,inc.com_api_i5list,156,blog/,True,,
capstonefire.com,services_other,us,Capstone Fire & Safety,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
medmehealth.com,health,us,MedMe Health,yc_directory,yc_directory,15,blog/,False,,
triaxtec.com,software_saas,us,Triax Technologies,inc.com_api_i5list,inc.com_api_i5list,183,blog/,True,,
vrgcomponents.com,ecommerce_retail,us,VRG Components,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
joinesp.com,services_other,us,Energy Service Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cbchandler.com,services_other,us,CB Chandler Construction,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
biogaseng.com,services_other,us,Biogas Engineering,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wealthability.com,fintech_insurance,us,WealthAbility,inc.com_api_i5list,inc.com_api_i5list,7,blog/,False,,
spotangels.com,ecommerce_retail,us,SpotAngels,yc_directory,yc_directory,149,blog/,True,,
kinside.com,services_other,us,Kinside,yc_directory,yc_directory,4,blog.,False,,
quakeholdindustrial.com,ecommerce_retail,us,QuakeHold! Industrial,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
legitscript.com,services_other,us,LegitScript,inc.com_api_i5list,inc.com_api_i5list,325,blog/,True,,
pushbullet.com,software_saas,us,Pushbullet,yc_directory,yc_directory,88,blog.,True,,
kpremodeling.com,services_other,us,K & P Enterprises,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
adamspower.com,services_other,us,Adams,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gravityitresources.com,services_other,us,Gravity IT Resources,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
scoutzie.com,services_other,us,Scoutzie,yc_directory,yc_directory,76,blog.,True,,
usa-mortgage.com,fintech_insurance,us,DAS Acquisition Company,inc.com_api_i5list,inc.com_api_i5list,94,blog/,True,,
replika.ai,software_saas,us,Replika,yc_directory,yc_directory,0,,False,,
irishcreekinc.com,services_other,us,Irish Creek Enterprises,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mendfamily.com,software_saas,,Mend,g2.com_wayback,g2.com_wayback,0,,False,,
entocycle.com,services_other,eu,Entocycle,yc_directory,yc_directory,0,,False,,
camcomgmt.com,services_other,us,Community Association Management Company (CAMCO),inc.com_api_i5list,inc.com_api_i5list,0,,False,,
awkwardstyles.com,ecommerce_retail,us,AWKWARD STYLES,inc.com_api_i5list,inc.com_api_i5list,92,blog/,True,,
pageonelegal.com,services_other,us,Page One,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
intermountainelectronics.com,services_other,us,"Intermountain Electronics of Price, Utah",inc.com_api_i5list,inc.com_api_i5list,0,,False,,
marginedge.com,software_saas,us,MarginEdge,inc.com_api_i5list,inc.com_api_i5list,225,blog/,True,,
pragmaedge.com,services_other,us,Pragma Edge,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
etacts.com,software_saas,us,Etacts,yc_directory,yc_directory,0,,False,,
patternlife.com,fintech_insurance,us,Pattern,inc.com_api_i5list,inc.com_api_i5list,167,blog/,True,,
cfico.com,services_other,us,Comprehensive Finance (CFI),inc.com_api_i5list,inc.com_api_i5list,0,,False,,
crosslaketech.com,services_other,us,Crosslake Technologies,inc.com_api_i5list,inc.com_api_i5list,88,blog.,True,,
einsteinmoving.com,services_other,us,Einstein Moving Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
intakeq.com,health,other,IntakeQ,g2.com_wayback,g2.com_wayback,135,blog.,True,,
urbankisaan.com,ecommerce_retail,us,UrbanKisaan,yc_directory,yc_directory,54,blog/,True,,
callquality.com,services_other,us,Quality Mobile Home Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gromo.in,fintech_insurance,us,GroMo,yc_directory,yc_directory,11,blog.,False,,
vayable.com,ecommerce_retail,us,Vayable,yc_directory,yc_directory,115,blog.,True,,
expresschem.com,ecommerce_retail,us,Express Chem,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
proudmomentsaba.com,health,us,Proud Moments ABA,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
quickchat.ai,software_saas,eu,Quickchat AI,yc_directory,yc_directory,17,blog.,False,,
fourthandheart.com,ecommerce_retail,us,4th & Heart,inc.com_api_i5list,inc.com_api_i5list,113,blog/,True,,
noblecapital.com,fintech_insurance,us,Noble Capital Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
openunit.com,software_saas,us,OpenUnit,yc_directory,yc_directory,0,,False,,
dbsiservices.com,services_other,us,Databased Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rooftek.com,services_other,us,RoofTek,inc.com_api_i5list,inc.com_api_i5list,31,blog/,True,,
peakflo.co,fintech_insurance,us,Peakflo,yc_directory,yc_directory,33,blog/,True,,
paddle.com,fintech_insurance,other,Paddle,g2.com_wayback,g2.com_wayback,305,blog/,True,,
activeloop.ai,devtools,us,Activeloop,yc_directory,yc_directory,27,resources/,True,,
belvoir.net,services_other,us,Belvoir Real Estate Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beehiveplumbing.com,services_other,us,Quick Response Plumbing,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
xevant.com,health,us,Xevant,inc.com_api_i5list,inc.com_api_i5list,28,blog/,True,,
ebsassociates.com,fintech_insurance,us,Ebs Associates,inc.com_api_i5list,inc.com_api_i5list,26,blog/,True,,
optery.com,services_other,us,Optery,yc_directory,yc_directory,0,,False,,
marathon.edu.vn,edtech,us,Marathon Education,yc_directory,yc_directory,264,blog.,True,,
roomraccoon.com,software_saas,eu,RoomRaccoon,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,45,blog/,True,,
entercastle.com,services_other,us,Castle,yc_directory,yc_directory,23,blog.,False,,
kitrum.com,services_other,us,Kitrum,inc.com_api_i5list,inc.com_api_i5list,139,blog/,True,,
geckoengage.com,edtech,uk,Gecko Labs,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
sebpo.com,services_other,us,SEBPO,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tekstream.com,services_other,us,TekStream,inc.com_api_i5list,inc.com_api_i5list,135,blog/,True,,
arylla.com,services_other,us,Arylla,yc_directory,yc_directory,11,blog/,False,,
safelifedefense.com,ecommerce_retail,us,Safe Life Defense,inc.com_api_i5list,inc.com_api_i5list,32,blog/,True,,
siasolutions.com,services_other,us,SIA Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
berexia.com,services_other,eu,Berexia,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
criticallink.com,services_other,us,Critical Link,inc.com_api_i5list,inc.com_api_i5list,21,blog/,False,,
mequilibrium.com,software_saas,us,New Life Solution,inc.com_api_i5list,inc.com_api_i5list,288,resources/,True,,
alacrinet.com,services_other,us,Alacrinet Consulting Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
omniscience.com,software_saas,us,Omniscience Corporation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
worthpoint.com,ecommerce_retail,us,WorthPoint Corporation,inc.com_api_i5list,inc.com_api_i5list,274,blog/,True,,
una.com,services_other,us,UNA,inc.com_api_i5list,inc.com_api_i5list,144,blog.,True,,
wwindtech.com,services_other,us,WhirlWind Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
corp2000.com,services_other,us,Corp2000,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
swiftsku.com,software_saas,us,SwiftSku,yc_directory,yc_directory,1,blog/,False,,
signadot.com,devtools,us,Signadot,yc_directory,yc_directory,7,blog/,False,,
discoverorg.com,software_saas,us,DiscoverOrg,inc.com_api_i5list,inc.com_api_i5list,237,blog/,True,,
tropicalgardenslandscape.com,services_other,us,Tropical Gardens Lawn and Landscape,inc.com_api_i5list,inc.com_api_i5list,37,blog/,True,,
closetamerica.com,services_other,us,Closet America,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
demandsphere.com,software_saas,us,DemandSphere,yc_directory,yc_directory,324,blog/,True,,
all4inc.com,services_other,us,ALL4,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mckeehomesnc.com,services_other,us,McKee Homes,inc.com_api_i5list,inc.com_api_i5list,128,blog/,True,,
lgcypower.com,services_other,us,LGCY Power,inc.com_api_i5list,inc.com_api_i5list,17,blog/,False,,
starburst.io,software_saas,us,Starburst,inc.com_api_i5list,inc.com_api_i5list,184,blog/,True,,
pbirx.com,fintech_insurance,us,PBIRx,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
quiq.com,software_saas,us,Quiq,inc.com_api_i5list,inc.com_api_i5list,266,blog/,True,,
itprosusa.com,services_other,us,Information Technology Professionals,inc.com_api_i5list,inc.com_api_i5list,135,blog.,True,,
empiresolargroup.com,services_other,us,Empire Solar Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
danasbakery.com,ecommerce_retail,us,Dana's Bakery,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
engageveracity.com,services_other,us,Veracity Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
intelycare.com,health,us,IntelyCare,inc.com_api_i5list,inc.com_api_i5list,332,blog/,True,,
realmanage.com,services_other,us,RealManage,inc.com_api_i5list,inc.com_api_i5list,255,blog.,True,,
thermal.com,services_other,us,Seek Thermal,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
alorecovery.com,health,us,Alo House Recovery Centers,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
avtecdental.com,health,us,Avtec Dental,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
colemanfurniture.com,ecommerce_retail,us,Renegade Furniture Group,inc.com_api_i5list,inc.com_api_i5list,148,blog/,True,,
telliant.com,services_other,us,Telliant Systems,inc.com_api_i5list,inc.com_api_i5list,77,blog.,True,,
aspenexteriors.com,services_other,us,Aspen Exteriors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
luotocompany.fi,services_other,eu,Luoto Company,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
compliancequest.com,software_saas,us,ComplianceQuest,inc.com_api_i5list,inc.com_api_i5list,318,blog/,True,,
icryo.com,health,us,iCRYO Brands,inc.com_api_i5list,inc.com_api_i5list,17,blog.,False,,
alias.design,ecommerce_retail,eu,Alias Group,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
synapticpediatrictherapies.com,health,us,Synaptic Pediatric Therapies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
contalink.com,software_saas,us,Contalink,yc_directory,yc_directory,34,blog/,True,,
cocc.com,fintech_insurance,us,COCC,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
whatsyourgusto.com,ecommerce_retail,us,gusto!,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
aaprintsupplyco.com,ecommerce_retail,us,All American Print Supply,inc.com_api_i5list,inc.com_api_i5list,46,blog/,True,,
mcidiagnostics.com,health,us,Mobile Cardiac Imaging,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bloomtech.com,edtech,us,Bloom Institute of Technology,yc_directory,yc_directory,42,blog/,True,,
nickelandsuede.com,ecommerce_retail,us,Nickel & Suede,inc.com_api_i5list,inc.com_api_i5list,32,blog/,True,,
coutoconstruction.com,services_other,us,Couto Construction,inc.com_api_i5list,inc.com_api_i5list,86,blog/,True,,
rnrtires.com,ecommerce_retail,us,RNR Tire Express,inc.com_api_i5list,inc.com_api_i5list,89,blog/,True,,
northandco.com,services_other,us,North&Co.,inc.com_api_i5list,inc.com_api_i5list,5,blog/,False,,
proplacement.careers,services_other,eu,ProPlacement,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
getplaymaker.app,services_other,eu,Playmaker,yc_directory,yc_directory,0,,False,,
dccargomall.com,ecommerce_retail,us,DC Cargo Mall,inc.com_api_i5list,inc.com_api_i5list,19,blog/,False,,
capgrowpartners.com,services_other,us,CapGrow Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tandymgroup.com,services_other,us,Tandym Group,inc.com_api_i5list,inc.com_api_i5list,308,blog.,True,,
daft.ai,devtools,us,Eventual,yc_directory,yc_directory,0,,False,,
xtenfer.com,services_other,us,Xtenfer Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bottomless.com,ecommerce_retail,us,Bottomless,yc_directory,yc_directory,27,blog.,True,,
smileswest.com,health,us,Smiles West,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
imagineiti.com,services_other,us,Imagine IT,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
actriv.com,health,us,Actriv Healthcare,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
santeformapro.com,edtech,eu,Santé Formapro,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,4,blog.,False,,
autorabit.com,devtools,us,AutoRABIT,g2.com_wayback,g2.com_wayback,187,blog/,True,,
braze.com,software_saas,us,Braze,g2.com_wayback,g2.com_wayback,264,blog/,True,,
himaxwell.com,fintech_insurance,us,Maxwell,inc.com_api_i5list,inc.com_api_i5list,117,blog/,True,,
beloz.com.mx,fintech_insurance,us,amiloz,yc_directory,yc_directory,0,,False,,
evryhealth.com,fintech_insurance,us,Evry Health,yc_directory,yc_directory,0,,False,,
hsgsigns.com,services_other,us,Hoosier Sign Guy,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
radiusnetworks.com,software_saas,us,Radius Networks,inc.com_api_i5list,inc.com_api_i5list,70,blog/,True,,
gauss.money,fintech_insurance,us,Gauss,yc_directory,yc_directory,0,,False,,
cornerstoneondemand.com,software_saas,us,Cornerstone Learning,g2.com_wayback,g2.com_wayback,317,blog/,True,,
tawk.to,software_saas,other,tawk.to,g2.com_wayback,g2.com_wayback,15,blog.,False,,
simplenexus.com,fintech_insurance,us,SimpleNexus,inc.com_api_i5list,inc.com_api_i5list,24,blog.,False,,
qmulos.com,software_saas,us,Qmulos,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
truora.com,software_saas,us,Truora,yc_directory,yc_directory,180,blog/,True,,
leandna.com,software_saas,us,LeanDNA,inc.com_api_i5list,inc.com_api_i5list,156,blog/,True,,
cbthera.com,health,us,CB Therapeutics,yc_directory,yc_directory,0,,False,,
kadenze.com,edtech,us,Kannu,g2.com_wayback,g2.com_wayback,325,blog.,True,,
quicksilverscientific.com,health,us,Quicksilver Scientific,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
explorekeyrealty.com,services_other,us,"Key Realty, LTD",inc.com_api_i5list,inc.com_api_i5list,0,,False,,
birddoghr.com,software_saas,us,BirdDogHR,inc.com_api_i5list,inc.com_api_i5list,98,blog/,True,,
unitedshore.com,fintech_insurance,us,United Shore Financial Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beek.io,services_other,us,Beek,yc_directory,yc_directory,137,blog.,True,,
endado.com,ecommerce_retail,eu,Recambios Endado,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,172,blog/,True,,
axiompest.com,services_other,us,Axiom Eco-Pest Control,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
satis-jobscenter.com,services_other,eu,Groupe Satis TT,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
instakin.com,ecommerce_retail,us,InstaKin,yc_directory,yc_directory,0,,False,,
tradewindbio.com,health,us,Tradewind BioScience,yc_directory,yc_directory,0,,False,,
arist.co,software_saas,us,Arist,yc_directory,yc_directory,6,blog/,False,,
recleim.com,services_other,us,Recleim,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
orpine.com,services_other,us,Orpine,inc.com_api_i5list,inc.com_api_i5list,7,blog.,False,,
fitfatherproject.com,health,us,AMB WELLNESS PARTNERS,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
v3gate.com,services_other,us,V3Gate,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
tag.aero,services_other,us,The Auxiliary Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
correctivechiropractic.com,health,us,Corrective Chiropractic,inc.com_api_i5list,inc.com_api_i5list,201,blog/,True,,
getdockup.com,devtools,us,Dockup,yc_directory,yc_directory,0,,False,,
selia.co,health,us,Selia,yc_directory,yc_directory,0,,False,,
innovative-business.net,services_other,us,Innovative Business Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
validationassociates.com,services_other,us,Validation Associates,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bmnt.com,services_other,us,BMNT Partners,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
venntechnology.com,services_other,us,Venn Technology,inc.com_api_i5list,inc.com_api_i5list,93,blog/,True,,
forshay.com,services_other,us,Forshay,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
progressivescreens.com,ecommerce_retail,us,Defender Screens International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
flexicrewtech.com,services_other,us,Flexicrew Technical Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mysolutionsource.com,services_other,us,Solution Source,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jdadvising.com,edtech,us,JD Advising,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
centralreach.com,software_saas,us,CentralReach,inc.com_api_i5list,inc.com_api_i5list,22,resources/,False,,
noctuai.com,software_saas,eu,Noctuai,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
voxli.com,services_other,us,Voxli,yc_directory,yc_directory,7,blog.,False,,
realjoy.com,services_other,us,RealJoy Vacations,inc.com_api_i5list,inc.com_api_i5list,121,blog/,True,,
heitmeyerconsulting.com,services_other,us,The Heitmeyer Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
adlumin.com,software_saas,us,Adlumin,inc.com_api_i5list,inc.com_api_i5list,18,resources/,False,,
azperfectcompanion.com,health,us,The Perfect Companion,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
arcticfoxhaircolor.com,ecommerce_retail,us,Boinca,inc.com_api_i5list,inc.com_api_i5list,118,blog/,True,,
sdvinternational.com,services_other,us,SDV INTERNATIONAL,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
constructionsimplified.com,services_other,us,Construction Simplified,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
groundfloor.com,fintech_insurance,us,Groundfloor,inc.com_api_i5list,inc.com_api_i5list,198,blog.,True,,
mind-pros.com,services_other,us,MindPROS,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
greenhouse.com,software_saas,us,Greenhouse,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ovipost.com,ecommerce_retail,us,Ovipost,yc_directory,yc_directory,5,blog/,False,,
